image_path,transcription,prediction
data/0_input/handout-modified/train/1106.png,templanza,"enza,"
data/0_input/handout-modified/train/1107.png,valor,talor
data/0_input/handout-modified/test/1108.png,,t
data/0_input/handout-modified/train/1109.png,"estados,","esados,"
data/0_input/handout-modified/train/1110.png,venerad,ertad
data/0_input/handout-modified/train/1111.png,sustenteys,"suteys,"
data/0_input/handout-modified/train/1112.png,obliga,obga
data/0_input/handout-modified/test/1113.png,,tite
data/0_input/handout-modified/train/1114.png,igual,agle
data/0_input/handout-modified/train/1115.png,preciar,priar
data/0_input/handout-modified/train/1116.png,siempre,"lite,"
data/0_input/handout-modified/train/1117.png,han,lio
data/0_input/handout-modified/train/1118.png,vuestras,aes
data/0_input/handout-modified/test/1119.png,,prta
data/0_input/handout-modified/train/1120.png,pretendiendo,prendiendo
data/0_input/handout-modified/train/1121.png,misma,misma
data/0_input/handout-modified/test/1122.png,,"mate,"
data/0_input/handout-modified/train/1123.png,piensan,prenesan
data/0_input/handout-modified/test/1124.png,,t
data/0_input/handout-modified/train/1125.png,"Fiesta,","sistas,"
data/0_input/handout-modified/train/1126.png,"consolaciones,","eres,"
data/0_input/handout-modified/train/1127.png,"locos,",lios
data/0_input/handout-modified/train/1128.png,mas,mas
data/0_input/handout-modified/test/1129.png,,sido
data/0_input/handout-modified/train/1130.png,"esteys,",eseys
data/0_input/handout-modified/test/1131.png,,tees
data/0_input/handout-modified/test/1132.png,,concen
data/0_input/handout-modified/train/1133.png,Semana,"Sañta,"
data/0_input/handout-modified/train/1134.png,exemplar,exar
data/0_input/handout-modified/train/1135.png,curioso,coniosa
data/0_input/handout-modified/train/1136.png,"sobrenatural,","aertad,"
data/0_input/handout-modified/train/1137.png,"depravadas,",esadas
data/0_input/handout-modified/test/1138.png,,hda
data/0_input/handout-modified/train/1139.png,"estado,","esados,"
data/0_input/handout-modified/train/1140.png,casi,ca
data/0_input/handout-modified/train/1141.png,aquellos,"aelos,"
data/0_input/handout-modified/test/1142.png,,Señara
data/0_input/handout-modified/train/1143.png,comunion,onion
data/0_input/handout-modified/test/1144.png,,"quta,"
data/0_input/handout-modified/train/1145.png,Virgen,lieyn
data/0_input/handout-modified/train/1146.png,primero,pren
data/0_input/handout-modified/test/1147.png,,la
data/0_input/handout-modified/train/1148.png,"temporal,","quroal,"
data/0_input/handout-modified/train/1149.png,de-,pe
data/0_input/handout-modified/test/1150.png,,cada
data/0_input/handout-modified/test/1151.png,,tios
data/0_input/handout-modified/test/1152.png,,aes
data/0_input/handout-modified/train/1153.png,"rendimiento,",rerdito
data/0_input/handout-modified/test/1154.png,,hato
data/0_input/handout-modified/train/1155.png,dia,dia
data/0_input/handout-modified/train/1156.png,ofrecerseos,oereos
data/0_input/handout-modified/train/1157.png,tomando,etado
data/0_input/handout-modified/train/1158.png,diera,dira
data/0_input/handout-modified/train/1159.png,comuni-,conto-
data/0_input/handout-modified/test/1160.png,,a
data/0_input/handout-modified/test/1161.png,,tonio
data/0_input/handout-modified/train/1162.png,mani,mati
data/0_input/handout-modified/train/1163.png,LOS,DO
data/0_input/handout-modified/train/1164.png,esta,de-
data/0_input/handout-modified/test/1165.png,,tao
data/0_input/handout-modified/train/1166.png,desuelo,deselo
data/0_input/handout-modified/train/1167.png,puntos,pontos
data/0_input/handout-modified/test/1168.png,,exelo
data/0_input/handout-modified/train/1169.png,"son,","sito,"
data/0_input/handout-modified/test/1170.png,,co
data/0_input/handout-modified/train/1171.png,"regalos,","eados,"
data/0_input/handout-modified/train/1172.png,saqueys,lieeys
data/0_input/handout-modified/train/1173.png,Sigui-,Eiio
data/0_input/handout-modified/train/1174.png,hurtando,borcando
data/0_input/handout-modified/train/1175.png,lastimosas,saoas
data/0_input/handout-modified/train/1176.png,puesto,presio
data/0_input/handout-modified/train/1177.png,Tiles,bies
data/0_input/handout-modified/test/1178.png,,"maios,"
data/0_input/handout-modified/test/1179.png,,caado
data/0_input/handout-modified/test/1180.png,,caa
data/0_input/handout-modified/train/1181.png,Poetas,Poan
data/0_input/handout-modified/train/1182.png,dexó,daio
data/0_input/handout-modified/test/1183.png,,uos
data/0_input/handout-modified/test/1184.png,,lia
data/0_input/handout-modified/train/1185.png,a,"ao,"
data/0_input/handout-modified/train/1186.png,presentarle,prtale
data/0_input/handout-modified/train/1187.png,"prosperidades,","prpidades,"
data/0_input/handout-modified/test/1188.png,,ediiron
data/0_input/handout-modified/train/1189.png,assistiendolos,ilos
data/0_input/handout-modified/train/1190.png,principalmete,"prie,"
data/0_input/handout-modified/test/1191.png,,la
data/0_input/handout-modified/train/1192.png,concededles,"hlas,"
data/0_input/handout-modified/train/1193.png,dexandose,liar
data/0_input/handout-modified/train/1194.png,gays,gays
data/0_input/handout-modified/test/1195.png,,os
data/0_input/handout-modified/train/1196.png,"todos,","tonlos,"
data/0_input/handout-modified/train/1197.png,atribuyen,aiden
data/0_input/handout-modified/train/1198.png,vuestros,uestnos
data/0_input/handout-modified/train/1199.png,"colgar,","eblran,"
data/0_input/handout-modified/train/1200.png,ordinario,edario
data/0_input/handout-modified/train/1201.png,"tiempos,",vietos
data/0_input/handout-modified/train/1202.png,ningun,ninios
data/0_input/handout-modified/test/1203.png,,maas
data/0_input/handout-modified/test/1204.png,,grode
data/0_input/handout-modified/train/1205.png,casos,caos
data/0_input/handout-modified/train/1206.png,"truhanes,","veles,"
data/0_input/handout-modified/train/1207.png,lo,liio
data/0_input/handout-modified/test/1208.png,,acir
data/0_input/handout-modified/train/1209.png,ma:,maite
data/0_input/handout-modified/train/1210.png,"limpio,","limpio,"
data/0_input/handout-modified/test/1211.png,,ee
data/0_input/handout-modified/train/1212.png,dominio,dimio
data/0_input/handout-modified/test/1213.png,,taos
data/0_input/handout-modified/train/1214.png,exercicio,exciicccio
data/0_input/handout-modified/test/1215.png,,centi
data/0_input/handout-modified/train/1216.png,avia,aia
data/0_input/handout-modified/train/1217.png,Fernan-,teor
data/0_input/handout-modified/train/1218.png,"Persia,","Persia,"
data/0_input/handout-modified/train/1219.png,incentivo,inito
data/0_input/handout-modified/train/1220.png,"Nobles,","Sobles,"
data/0_input/handout-modified/train/1221.png,"Señora,","Seoia,"
data/0_input/handout-modified/train/1222.png,crian,caian
data/0_input/handout-modified/train/1223.png,"ta,","las,"
data/0_input/handout-modified/test/1224.png,,rerses-
data/0_input/handout-modified/train/1225.png,"amor,",t-
data/0_input/handout-modified/train/1226.png,la,la
data/0_input/handout-modified/train/1227.png,horror,hute
data/0_input/handout-modified/test/1228.png,,"tos,"
data/0_input/handout-modified/train/1229.png,"partes,",prros
data/0_input/handout-modified/train/1230.png,consintays,"consras,"
data/0_input/handout-modified/test/1231.png,,p-
data/0_input/handout-modified/train/1232.png,vemos,"preos,"
data/0_input/handout-modified/train/1233.png,"corazon,",coios
data/0_input/handout-modified/train/1234.png,"escribe,","esctes,"
data/0_input/handout-modified/test/1235.png,,tolas
data/0_input/handout-modified/train/1236.png,tros,tros
data/0_input/handout-modified/train/1237.png,Señora,Señora
data/0_input/handout-modified/train/1238.png,muchos,"maos,"
data/0_input/handout-modified/train/1239.png,Iglesia.,(a.
data/0_input/handout-modified/test/1240.png,,al
data/0_input/handout-modified/test/1241.png,,to
data/0_input/handout-modified/train/1242.png,"veneracion,",ineendo
data/0_input/handout-modified/test/1243.png,,ente
data/0_input/handout-modified/train/1244.png,diendose,deendose
data/0_input/handout-modified/train/1245.png,Escritura,Eocora
data/0_input/handout-modified/train/1246.png,"obras,","oras,"
data/0_input/handout-modified/train/1247.png,"individuaros,","indiidros,"
data/0_input/handout-modified/train/1248.png,mostruosas,"mostolas,"
data/0_input/handout-modified/train/1249.png,generales,"geles,"
data/0_input/handout-modified/train/1250.png,pobres,pobes
data/0_input/handout-modified/train/1251.png,bus-,bu-
data/0_input/handout-modified/train/1252.png,publico,puor
data/0_input/handout-modified/train/1253.png,"ira,",mara
data/0_input/handout-modified/train/1254.png,della,della
data/0_input/handout-modified/test/1255.png,,"deadlas,"
data/0_input/handout-modified/test/1256.png,,distio
data/0_input/handout-modified/train/1257.png,"prudencias,",prdeias
data/0_input/handout-modified/test/1258.png,,tos
data/0_input/handout-modified/test/1259.png,,o
data/0_input/handout-modified/train/1260.png,parte,prte
data/0_input/handout-modified/train/1261.png,menes-,vires
data/0_input/handout-modified/train/1262.png,blo,bio
data/0_input/handout-modified/train/1263.png,"persona,","presta,"
data/0_input/handout-modified/test/1264.png,,a
data/0_input/handout-modified/train/1265.png,macion,maion
data/0_input/handout-modified/train/1266.png,colgarle,celade
data/0_input/handout-modified/train/1267.png,justicia,misia
data/0_input/handout-modified/train/1268.png,falta,faa
data/0_input/handout-modified/test/1269.png,,pustron
data/0_input/handout-modified/train/1270.png,recibidos,eridos
data/0_input/handout-modified/train/1271.png,entriste-,"onie,"
data/0_input/handout-modified/train/1272.png,pidieren,tios
data/0_input/handout-modified/train/1273.png,"distraerlos,","dislterlos,"
data/0_input/handout-modified/train/1274.png,"conciencia,",cenciencia
data/0_input/handout-modified/train/1275.png,"Numa,","Pumas,"
data/0_input/handout-modified/train/1276.png,ar-,a-
data/0_input/handout-modified/train/1277.png,aposento,uos
data/0_input/handout-modified/test/1278.png,,"tata,"
data/0_input/handout-modified/train/1279.png,"tempos,","ressos,"
data/0_input/handout-modified/train/1280.png,possible,posile
data/0_input/handout-modified/test/1281.png,,pres
data/0_input/handout-modified/train/1282.png,"vos,","tios,"
data/0_input/handout-modified/train/1283.png,"possible,","priaes,"
data/0_input/handout-modified/train/1284.png,"Anibal,","Aiial,"
data/0_input/handout-modified/train/1285.png,"Señores,",Señes
data/0_input/handout-modified/train/1286.png,glorioso,"os,"
data/0_input/handout-modified/test/1287.png,,aes
data/0_input/handout-modified/train/1288.png,gran,gaas
data/0_input/handout-modified/train/1289.png,(no,(o
data/0_input/handout-modified/train/1290.png,cortesia,conesia
data/0_input/handout-modified/test/1291.png,,dela
data/0_input/handout-modified/test/1292.png,,"(o,"
data/0_input/handout-modified/train/1293.png,tendra,rendza
data/0_input/handout-modified/test/1294.png,,tio
data/0_input/handout-modified/train/1295.png,virtuosos,ples
data/0_input/handout-modified/train/1296.png,"animo,","aio,"
data/0_input/handout-modified/train/1297.png,"guerra,","guoras,"
data/0_input/handout-modified/train/1298.png,ten,too
data/0_input/handout-modified/train/1299.png,condiciones,onodes
data/0_input/handout-modified/train/1300.png,En,D
data/0_input/handout-modified/test/1301.png,,tistes
data/0_input/handout-modified/train/1302.png,"cumplieredes,","omlieedes,"
data/0_input/handout-modified/test/1303.png,,siedo
data/0_input/handout-modified/train/1304.png,beneficio,heeiccio
data/0_input/handout-modified/test/1305.png,,"Conesesos,"
data/0_input/handout-modified/train/1306.png,conservase,coas
data/0_input/handout-modified/test/1307.png,,e
data/0_input/handout-modified/train/1308.png,oyendolos,"exeddos,"
data/0_input/handout-modified/train/1309.png,ador-,ador-
data/0_input/handout-modified/test/1310.png,,"quto,"
data/0_input/handout-modified/test/1311.png,,ta
data/0_input/handout-modified/train/1312.png,imposible),ison
data/0_input/handout-modified/train/1313.png,ma,mia
data/0_input/handout-modified/train/1314.png,hombre,bonre
data/0_input/handout-modified/train/1315.png,naciones,nices
data/0_input/handout-modified/test/1316.png,,"onnio,"
data/0_input/handout-modified/train/1317.png,dize,de
data/0_input/handout-modified/train/1318.png,"turales,","maalles,"
data/0_input/handout-modified/test/1319.png,,haed
data/0_input/handout-modified/train/1320.png,tes,"cos,"
data/0_input/handout-modified/test/1321.png,,prio
data/0_input/handout-modified/train/1322.png,Leon,Peon
data/0_input/handout-modified/test/1323.png,,ma
data/0_input/handout-modified/train/1324.png,queda,ueda
data/0_input/handout-modified/test/1325.png,,de-
data/0_input/handout-modified/train/1326.png,lla,la
data/0_input/handout-modified/test/1327.png,,sa
data/0_input/handout-modified/train/1328.png,zelo,gelo
data/0_input/handout-modified/train/1329.png,mi,ti
data/0_input/handout-modified/test/1330.png,,asos
data/0_input/handout-modified/test/1331.png,,"esedo,"
data/0_input/handout-modified/train/1332.png,assistio,asisdo
data/0_input/handout-modified/train/1333.png,.png,tad
data/0_input/handout-modified/test/1334.png,,tia
data/0_input/handout-modified/test/1335.png,,"quta,"
data/0_input/handout-modified/train/1336.png,hizo,lio
data/0_input/handout-modified/train/1337.png,"vida,",vida
data/0_input/handout-modified/train/1338.png,exerci-,ei
data/0_input/handout-modified/train/1339.png,Iglesias,Ilessios
data/0_input/handout-modified/train/1340.png,"lares,","les,"
data/0_input/handout-modified/test/1341.png,,si
data/0_input/handout-modified/train/1342.png,promete,protar
data/0_input/handout-modified/test/1343.png,,dd
data/0_input/handout-modified/test/1344.png,,guo
data/0_input/handout-modified/train/1345.png,menos),mimos
data/0_input/handout-modified/test/1346.png,,putos
data/0_input/handout-modified/test/1347.png,,"siia,"
data/0_input/handout-modified/test/1348.png,,etor
data/0_input/handout-modified/train/1349.png,"aprovechar,","amelos,"
data/0_input/handout-modified/train/1350.png,Sacerdote,qute
data/0_input/handout-modified/test/1351.png,,buar
data/0_input/handout-modified/test/1352.png,,til
data/0_input/handout-modified/test/1353.png,,(
data/0_input/handout-modified/train/1354.png,"Religiosos,","lelisos,"
data/0_input/handout-modified/train/1355.png,otras,maas
data/0_input/handout-modified/train/1356.png,capaz,toos
data/0_input/handout-modified/train/1357.png,delan-,dean-
data/0_input/handout-modified/train/1358.png,"dolores,","bioes,"
data/0_input/handout-modified/test/1359.png,,hos
data/0_input/handout-modified/test/1360.png,,litos
data/0_input/handout-modified/train/1361.png,mucho,"maio,"
data/0_input/handout-modified/train/1362.png,añadire,añadre
data/0_input/handout-modified/train/1363.png,pio,pio
data/0_input/handout-modified/train/1364.png,vendiciendo,erdiciendo
data/0_input/handout-modified/train/1365.png,faltar,Catar
data/0_input/handout-modified/test/1366.png,,coas
data/0_input/handout-modified/test/1367.png,,"aa,"
data/0_input/handout-modified/test/1368.png,,do
data/0_input/handout-modified/train/1369.png,"muerte,","maete,"
data/0_input/handout-modified/train/1370.png,tratarlos,ectardos
data/0_input/handout-modified/test/1371.png,,"nu,"
data/0_input/handout-modified/train/1372.png,tre,tre
data/0_input/handout-modified/train/1373.png,"amigos,","aigos,"
data/0_input/handout-modified/train/1374.png,animo,amo
data/0_input/handout-modified/train/1375.png,Considerad,"Conidead,"
data/0_input/handout-modified/train/1376.png,cortesias,"coneslas,"
data/0_input/handout-modified/train/1377.png,solo,silo
data/0_input/handout-modified/test/1378.png,,prandles
data/0_input/handout-modified/train/1379.png,pagan,"protos,"
data/0_input/handout-modified/test/1380.png,,uos
data/0_input/handout-modified/train/1381.png,cuya,cia
data/0_input/handout-modified/test/1382.png,,todas
data/0_input/handout-modified/test/1383.png,,desen
data/0_input/handout-modified/train/1384.png,Sacramento:,Setando
data/0_input/handout-modified/train/1385.png,"Platon,","quta,"
data/0_input/handout-modified/test/1386.png,,t-
data/0_input/handout-modified/train/1387.png,Mas,Mas
data/0_input/handout-modified/test/1388.png,,dia
data/0_input/handout-modified/train/1389.png,asistid,asd
data/0_input/handout-modified/train/1390.png,ces,"caos,"
data/0_input/handout-modified/test/1391.png,,sido
data/0_input/handout-modified/train/1392.png,"verdades,","eredades,"
data/0_input/handout-modified/train/1393.png,"parte,","prte,"
data/0_input/handout-modified/train/1394.png,qualquiera,pielira
data/0_input/handout-modified/train/1395.png,paga,pria
data/0_input/handout-modified/train/1396.png,selas,selas
data/0_input/handout-modified/test/1397.png,,"proia,"
data/0_input/handout-modified/test/1398.png,,he
data/0_input/handout-modified/train/1399.png,gunos,gunos
data/0_input/handout-modified/test/1400.png,,coros
data/0_input/handout-modified/test/1401.png,,"disos,"
data/0_input/handout-modified/train/1402.png,quadraredes,erdedes
data/0_input/handout-modified/train/1403.png,rico,tion
data/0_input/handout-modified/test/1404.png,,ays
data/0_input/handout-modified/test/1405.png,,"Toelo,"
data/0_input/handout-modified/test/1406.png,,ao
data/0_input/handout-modified/train/1407.png,según,"nuta,"
data/0_input/handout-modified/train/1408.png,"desestimandose,",cion
data/0_input/handout-modified/test/1409.png,,"maito,"
data/0_input/handout-modified/train/1410.png,conozcays,"Muos,"
data/0_input/handout-modified/test/1411.png,,"qe,"
data/0_input/handout-modified/train/1412.png,"Nobleza,",olza
data/0_input/handout-modified/test/1413.png,,qutos
data/0_input/handout-modified/train/1414.png,juzgado),pado
data/0_input/handout-modified/train/1415.png,brindis,budos
data/0_input/handout-modified/train/1416.png,"Madre,",Maadre
data/0_input/handout-modified/train/1417.png,cosas,coas
data/0_input/handout-modified/test/1418.png,,tte
data/0_input/handout-modified/test/1419.png,,sio
data/0_input/handout-modified/train/1420.png,vos,tos
data/0_input/handout-modified/train/1421.png,"mismos,","mi,"
data/0_input/handout-modified/train/1422.png,permitiendo,preiendo
data/0_input/handout-modified/train/1423.png,varias,vaias
data/0_input/handout-modified/test/1424.png,,"desion,"
data/0_input/handout-modified/test/1425.png,,too
data/0_input/handout-modified/train/1426.png,exemplo),exlo
data/0_input/handout-modified/train/1427.png,princi,pui
data/0_input/handout-modified/test/1428.png,,prtad
data/0_input/handout-modified/train/1429.png,consistiendo,enoisondo
data/0_input/handout-modified/test/1430.png,,maas
data/0_input/handout-modified/test/1431.png,,cos
data/0_input/handout-modified/test/1432.png,,"leillos,"
data/0_input/handout-modified/train/1433.png,qualidad,"qualidad,"
data/0_input/handout-modified/test/1434.png,,eios
data/0_input/handout-modified/train/1435.png,pu-,p
data/0_input/handout-modified/train/1436.png,nas.,"mis,"
data/0_input/handout-modified/test/1437.png,,(aos
data/0_input/handout-modified/train/1438.png,nietos,motos
data/0_input/handout-modified/test/1439.png,,siio
data/0_input/handout-modified/train/1440.png,"virtud,",vitud
data/0_input/handout-modified/train/1441.png,"todo,","todo,"
data/0_input/handout-modified/train/1442.png,Real),siale
data/0_input/handout-modified/test/1443.png,,teos
data/0_input/handout-modified/train/1444.png,"Quinto,","Ciito,"
data/0_input/handout-modified/train/1445.png,"sente,",sete
data/0_input/handout-modified/train/1446.png,"dos,",dey
data/0_input/handout-modified/test/1447.png,,C
data/0_input/handout-modified/train/1448.png,"sombrero,","soneto,"
data/0_input/handout-modified/test/1449.png,,taes
data/0_input/handout-modified/train/1450.png,"venereys,","oes,"
data/0_input/handout-modified/test/1451.png,,"cas,"
data/0_input/handout-modified/train/1452.png,excede,exede
data/0_input/handout-modified/test/1453.png,,eiense
data/0_input/handout-modified/train/1454.png,mable,tale
data/0_input/handout-modified/train/1455.png,grangear,praar
data/0_input/handout-modified/train/1456.png,provecho,predo
data/0_input/handout-modified/train/1457.png,crio,o
data/0_input/handout-modified/train/1458.png,"este,","ete,"
data/0_input/handout-modified/test/1459.png,,pa
data/0_input/handout-modified/train/1460.png,alo-,"aa,"
data/0_input/handout-modified/train/1461.png,raron,manron
data/0_input/handout-modified/train/1462.png,Virtudes,Pitoles
data/0_input/handout-modified/train/1463.png,fuesse,sisse
data/0_input/handout-modified/train/1464.png,hazerse,haesse
data/0_input/handout-modified/test/1465.png,,enias
data/0_input/handout-modified/train/1466.png,dellos,eos
data/0_input/handout-modified/test/1467.png,,atando
data/0_input/handout-modified/test/1468.png,,pres
data/0_input/handout-modified/train/1469.png,Misterio,sisteio
data/0_input/handout-modified/train/1470.png,digno.,"dinos,"
data/0_input/handout-modified/train/1471.png,averos,ametos
data/0_input/handout-modified/test/1472.png,,reciros
data/0_input/handout-modified/train/1473.png,queden,ies
data/0_input/handout-modified/test/1474.png,,tad
data/0_input/handout-modified/test/1475.png,,edos
data/0_input/handout-modified/train/1476.png,entrar,oxtar
data/0_input/handout-modified/test/1477.png,,toa
data/0_input/handout-modified/test/1478.png,,maeeo-
data/0_input/handout-modified/train/1479.png,pre-,reree
data/0_input/handout-modified/test/1480.png,,lue
data/0_input/handout-modified/test/1481.png,,"nute,"
data/0_input/handout-modified/train/1482.png,"Eclesiastico,","Teesiasito,"
data/0_input/handout-modified/train/1483.png,(con,putos
data/0_input/handout-modified/train/1484.png,presas,presas
data/0_input/handout-modified/train/1485.png,(saliendo,salendo
data/0_input/handout-modified/test/1486.png,,hiras
data/0_input/handout-modified/train/1487.png,nunca,mata
data/0_input/handout-modified/train/1488.png,feliz,eida
data/0_input/handout-modified/train/1489.png,admitiendo,aiedo
data/0_input/handout-modified/train/1490.png,nace,"tit,"
data/0_input/handout-modified/test/1491.png,,diesio
data/0_input/handout-modified/train/1492.png,dexo,dexo
data/0_input/handout-modified/train/1493.png,año,ao
data/0_input/handout-modified/train/1494.png,yo,to
data/0_input/handout-modified/train/1495.png,Casa,"lieiadl,"
data/0_input/handout-modified/train/1496.png,hom-,al
data/0_input/handout-modified/train/1497.png,"mo,",mo
data/0_input/handout-modified/test/1498.png,,poeiiado.
data/0_input/handout-modified/train/1499.png,tega,tia
data/0_input/handout-modified/train/1500.png,artilleria,onileia
data/0_input/handout-modified/test/1501.png,,mote
data/0_input/handout-modified/train/1502.png,Socra-,Sorra-
data/0_input/handout-modified/test/1503.png,,t
data/0_input/handout-modified/test/1504.png,,dionio
data/0_input/handout-modified/test/1505.png,,etando
data/0_input/handout-modified/train/1506.png,Religioso,lelaio
data/0_input/handout-modified/test/1507.png,,priiles
data/0_input/handout-modified/test/1508.png,,preder
data/0_input/handout-modified/test/1509.png,,aos
data/0_input/handout-modified/test/1510.png,,"as,"
data/0_input/handout-modified/train/1511.png,"festasse,",sestase
data/0_input/handout-modified/train/1512.png,estos,"estos,"
data/0_input/handout-modified/test/1513.png,,gores
data/0_input/handout-modified/train/1514.png,"creed,",coed
data/0_input/handout-modified/train/1515.png,sintieron,sunieron
data/0_input/handout-modified/train/1516.png,bienes,bues
data/0_input/handout-modified/test/1517.png,,atas
data/0_input/handout-modified/train/1518.png,obligacion,ublios
data/0_input/handout-modified/train/1519.png,"tal,","tal,"
data/0_input/handout-modified/train/1520.png,alegría,saria
data/0_input/handout-modified/test/1521.png,,esstor
data/0_input/handout-modified/train/1522.png,elos,ealos
data/0_input/handout-modified/train/1523.png,añaden,abaden
data/0_input/handout-modified/train/1524.png,llega,(a
data/0_input/handout-modified/test/1525.png,,les
data/0_input/handout-modified/test/1526.png,,tantiad
data/0_input/handout-modified/test/1527.png,,co
data/0_input/handout-modified/train/1528.png,debe,dexte
data/0_input/handout-modified/train/1529.png,"Religioso,","nua,"
data/0_input/handout-modified/train/1530.png,sepa,sea
data/0_input/handout-modified/train/1531.png,Arte,ta
data/0_input/handout-modified/test/1532.png,,t
data/0_input/handout-modified/train/1533.png,calamidades,elidades
data/0_input/handout-modified/test/1534.png,,pudte
data/0_input/handout-modified/train/1535.png,"Luys,",Pueys
data/0_input/handout-modified/train/1536.png,"Christiano,","Ca,"
data/0_input/handout-modified/train/1537.png,"vasallos,","asiallos,"
data/0_input/handout-modified/train/1538.png,sirve,site
data/0_input/handout-modified/test/1539.png,,cea-
data/0_input/handout-modified/test/1540.png,,boniera
data/0_input/handout-modified/train/1541.png,dres,"dees,"
data/0_input/handout-modified/train/1542.png,"maliciosos,","maliosos,"
data/0_input/handout-modified/test/1543.png,,(os
data/0_input/handout-modified/test/1544.png,,dealo
data/0_input/handout-modified/train/1545.png,"Agustin,","Asion,"
data/0_input/handout-modified/train/1546.png,conformidad,conidad
data/0_input/handout-modified/test/1547.png,,eas
data/0_input/handout-modified/test/1548.png,,delle
data/0_input/handout-modified/train/1549.png,conocido,conocido
data/0_input/handout-modified/train/1550.png,materia,maeia
data/0_input/handout-modified/train/1551.png,DEDICATORIA,DITI
data/0_input/handout-modified/train/1552.png,patente,prte
data/0_input/handout-modified/train/1553.png,mismas,mistras
data/0_input/handout-modified/test/1554.png,,dii
data/0_input/handout-modified/test/1555.png,,ed
data/0_input/handout-modified/train/1556.png,Doctores,"Cectes,"
data/0_input/handout-modified/train/1557.png,Morales,"Prudos,"
data/0_input/handout-modified/test/1558.png,,minaal
data/0_input/handout-modified/train/1559.png,he,he
data/0_input/handout-modified/train/1560.png,imitando,miniiando
data/0_input/handout-modified/test/1561.png,,cerdes
data/0_input/handout-modified/train/1562.png,reser-,reere-
data/0_input/handout-modified/test/1563.png,,"aa,"
data/0_input/handout-modified/test/1564.png,,viida
data/0_input/handout-modified/test/1565.png,,e-
data/0_input/handout-modified/train/1566.png,nadie,ubdos
data/0_input/handout-modified/test/1567.png,,cada
data/0_input/handout-modified/test/1568.png,,tao
data/0_input/handout-modified/test/1569.png,,"mios,"
data/0_input/handout-modified/test/1570.png,,co
data/0_input/handout-modified/test/1571.png,,"Cailon,"
data/0_input/handout-modified/train/1572.png,cion,ciemon
data/0_input/handout-modified/test/1573.png,,vosia
data/0_input/handout-modified/train/1574.png,escribe,escte
data/0_input/handout-modified/train/1575.png,llamado,latando
data/0_input/handout-modified/test/1576.png,,puros
data/0_input/handout-modified/train/1577.png,(y,pa
data/0_input/handout-modified/train/1578.png,porque,proar
data/0_input/handout-modified/train/1579.png,Alonso,Aoso
data/0_input/handout-modified/train/1580.png,chia,dia
data/0_input/handout-modified/train/1581.png,devo-,devo
data/0_input/handout-modified/train/1582.png,usan,an
data/0_input/handout-modified/test/1583.png,,tils
data/0_input/handout-modified/train/1584.png,usar,uar
data/0_input/handout-modified/test/1585.png,,coos
data/0_input/handout-modified/test/1586.png,,"onton,"
data/0_input/handout-modified/test/1587.png,,taes
data/0_input/handout-modified/train/1588.png,justamete,ate
data/0_input/handout-modified/test/1589.png,,seres
data/0_input/handout-modified/test/1590.png,,"taos,"
data/0_input/handout-modified/test/1591.png,,to
data/0_input/handout-modified/train/1592.png,mercedes,eeles
data/0_input/handout-modified/test/1593.png,,heeado
data/0_input/handout-modified/train/1594.png,concedera,la
data/0_input/handout-modified/train/1595.png,"propia,","procia,"
data/0_input/handout-modified/train/1596.png,ornato,coato
data/0_input/handout-modified/test/1597.png,,taas
data/0_input/handout-modified/train/1598.png,:,a
data/0_input/handout-modified/train/1599.png,esse,ee
data/0_input/handout-modified/train/1600.png,"Castillo,",Catillo
data/0_input/handout-modified/train/1601.png,Dios,Eos
data/0_input/handout-modified/train/1602.png,más,taos
data/0_input/handout-modified/train/1603.png,ellas,elas
data/0_input/handout-modified/train/1604.png,tratar,taar
data/0_input/handout-modified/train/1605.png,deveys,deeys
data/0_input/handout-modified/train/1606.png,De,De
data/0_input/handout-modified/test/1607.png,,(o
data/0_input/handout-modified/train/1608.png,"autoridad,","anidad,"
data/0_input/handout-modified/test/1609.png,,Sa
data/0_input/handout-modified/train/1610.png,rica,tia
data/0_input/handout-modified/train/1611.png,alli,ala
data/0_input/handout-modified/test/1612.png,,"eos,"
data/0_input/handout-modified/test/1613.png,,Sañmo
data/0_input/handout-modified/train/1614.png,pueden,predos
data/0_input/handout-modified/test/1615.png,,"edas,"
data/0_input/handout-modified/train/1616.png,vas-,ta-
data/0_input/handout-modified/test/1617.png,,l
data/0_input/handout-modified/train/1618.png,ayudareys,"anudreys,"
data/0_input/handout-modified/train/1619.png,"dia,","da,"
data/0_input/handout-modified/train/1620.png,"no,",to
data/0_input/handout-modified/test/1621.png,,toedo
data/0_input/handout-modified/train/1622.png,"Gentiles,",centiles
data/0_input/handout-modified/test/1623.png,,seedo
data/0_input/handout-modified/train/1624.png,"galas,","galas,"
data/0_input/handout-modified/train/1625.png,acciones,"occes,"
data/0_input/handout-modified/train/1626.png,nacen,tacen
data/0_input/handout-modified/train/1627.png,Santa,Sanra
data/0_input/handout-modified/train/1628.png,quitarles,quitarles
data/0_input/handout-modified/test/1629.png,,h
data/0_input/handout-modified/train/1630.png,"esto,",eston
data/0_input/handout-modified/train/1631.png,lugares,"lure,"
data/0_input/handout-modified/train/1632.png,"quisieren,","gioses,"
data/0_input/handout-modified/train/1633.png,Ingles,Iues
data/0_input/handout-modified/train/1634.png,en,co
data/0_input/handout-modified/train/1635.png,menos,eos
