image_path,transcription,prediction
data/0_input/handout-modified/train/1083.png,Rey,"Reey
"
data/0_input/handout-modified/test/1084.png,,"atodas
"
data/0_input/handout-modified/train/1085.png,"combites,","combites,
"
data/0_input/handout-modified/train/1086.png,del,
data/0_input/handout-modified/test/1087.png,,"mundo
"
data/0_input/handout-modified/test/1088.png,,
data/0_input/handout-modified/test/1089.png,,
data/0_input/handout-modified/train/1090.png,ganareys,"ghanareys
"
data/0_input/handout-modified/test/1091.png,,
data/0_input/handout-modified/test/1092.png,,
data/0_input/handout-modified/train/1093.png,cumplieredes,"cumplieredes
"
data/0_input/handout-modified/test/1094.png,,
data/0_input/handout-modified/test/1095.png,,"dos
"
data/0_input/handout-modified/test/1096.png,,
data/0_input/handout-modified/train/1097.png,tantas,
data/0_input/handout-modified/train/1098.png,devria,"devria
"
data/0_input/handout-modified/test/1099.png,,"Cuydad
"
data/0_input/handout-modified/train/1100.png,habito,"habirto
"
data/0_input/handout-modified/train/1101.png,imitad,
data/0_input/handout-modified/train/1102.png,bre,
data/0_input/handout-modified/test/1103.png,,"essas,
"
data/0_input/handout-modified/test/1104.png,,"quien
"
data/0_input/handout-modified/train/1105.png,conocida,"conocida
"
data/0_input/handout-modified/train/1106.png,templanza,"templanca
"
data/0_input/handout-modified/train/1107.png,valor,"valo
"
data/0_input/handout-modified/test/1108.png,,
data/0_input/handout-modified/train/1109.png,"estados,",
data/0_input/handout-modified/train/1110.png,venerad,"venerad
"
data/0_input/handout-modified/train/1111.png,sustenteys,"sustenteys
"
data/0_input/handout-modified/train/1112.png,obliga,"ceeis iga
"
data/0_input/handout-modified/test/1113.png,,
data/0_input/handout-modified/train/1114.png,igual,
data/0_input/handout-modified/train/1115.png,preciar,"preciar
"
data/0_input/handout-modified/train/1116.png,siempre,"siempre
"
data/0_input/handout-modified/train/1117.png,han,
data/0_input/handout-modified/train/1118.png,vuestras,"acciones
"
data/0_input/handout-modified/test/1119.png,,"parezca
"
data/0_input/handout-modified/train/1120.png,pretendiendo,"pretendiendo
"
data/0_input/handout-modified/train/1121.png,misma,"misma
"
data/0_input/handout-modified/test/1122.png,,
data/0_input/handout-modified/train/1123.png,piensan,"pienian
"
data/0_input/handout-modified/test/1124.png,,
data/0_input/handout-modified/train/1125.png,"Fiesta,",
data/0_input/handout-modified/train/1126.png,"consolaciones,","consolaciones
"
data/0_input/handout-modified/train/1127.png,"locos,","loeos
"
data/0_input/handout-modified/train/1128.png,mas,
data/0_input/handout-modified/test/1129.png,,
data/0_input/handout-modified/train/1130.png,"esteys,","eiteys
"
data/0_input/handout-modified/test/1131.png,,
data/0_input/handout-modified/test/1132.png,,
data/0_input/handout-modified/train/1133.png,Semana,"Santa.
"
data/0_input/handout-modified/train/1134.png,exemplar,"exempla
"
data/0_input/handout-modified/train/1135.png,curioso,"u
curioso
"
data/0_input/handout-modified/train/1136.png,"sobrenatural,","sobrenatura
"
data/0_input/handout-modified/train/1137.png,"depravadas,","depravadas
"
data/0_input/handout-modified/test/1138.png,,
data/0_input/handout-modified/train/1139.png,"estado,",
data/0_input/handout-modified/train/1140.png,casi,
data/0_input/handout-modified/train/1141.png,aquellos,"aquellos
"
data/0_input/handout-modified/test/1142.png,,"Semana
"
data/0_input/handout-modified/train/1143.png,comunion,"comunion
"
data/0_input/handout-modified/test/1144.png,,
data/0_input/handout-modified/train/1145.png,Virgen,
data/0_input/handout-modified/train/1146.png,primero,"primero
"
data/0_input/handout-modified/test/1147.png,,
data/0_input/handout-modified/train/1148.png,"temporal,","Poral,
"
data/0_input/handout-modified/train/1149.png,de-,
data/0_input/handout-modified/test/1150.png,,"cada
"
data/0_input/handout-modified/test/1151.png,,
data/0_input/handout-modified/test/1152.png,,"aveys
"
data/0_input/handout-modified/train/1153.png,"rendimiento,","rendinos
"
data/0_input/handout-modified/test/1154.png,,"laoi
"
data/0_input/handout-modified/train/1155.png,dia,
data/0_input/handout-modified/train/1156.png,ofrecerseos,"ofrecerseos
"
data/0_input/handout-modified/train/1157.png,tomando,"tomando
"
data/0_input/handout-modified/train/1158.png,diera,"diera
"
data/0_input/handout-modified/train/1159.png,comuni-,"comuni
"
data/0_input/handout-modified/test/1160.png,,"diga
"
data/0_input/handout-modified/test/1161.png,,"merito
"
data/0_input/handout-modified/train/1162.png,mani,
data/0_input/handout-modified/train/1163.png,LOS,
data/0_input/handout-modified/train/1164.png,esta,
data/0_input/handout-modified/test/1165.png,,
data/0_input/handout-modified/train/1166.png,desuelo,"esuelo
"
data/0_input/handout-modified/train/1167.png,puntos,"nuntos
"
data/0_input/handout-modified/test/1168.png,,"exemplo
"
data/0_input/handout-modified/train/1169.png,"son,",
data/0_input/handout-modified/test/1170.png,,"aaoat
"
data/0_input/handout-modified/train/1171.png,"regalos,","regalos
"
data/0_input/handout-modified/train/1172.png,saqueys,
data/0_input/handout-modified/train/1173.png,Sigui-,"Srguno-
"
data/0_input/handout-modified/train/1174.png,hurtando,
data/0_input/handout-modified/train/1175.png,lastimosas,"lastimosas
"
data/0_input/handout-modified/train/1176.png,puesto,"puesto
"
data/0_input/handout-modified/train/1177.png,Tiles,"xiles
"
data/0_input/handout-modified/test/1178.png,,
data/0_input/handout-modified/test/1179.png,,"criado
"
data/0_input/handout-modified/test/1180.png,,"cvya
"
data/0_input/handout-modified/train/1181.png,Poetas,
data/0_input/handout-modified/train/1182.png,dexó,
data/0_input/handout-modified/test/1183.png,,
data/0_input/handout-modified/test/1184.png,,"porue,
"
data/0_input/handout-modified/train/1185.png,a,
data/0_input/handout-modified/train/1186.png,presentarle,"presentarle
"
data/0_input/handout-modified/train/1187.png,"prosperidades,","prosperidades,
"
data/0_input/handout-modified/test/1188.png,,"rendimiento
"
data/0_input/handout-modified/train/1189.png,assistiendolos,
data/0_input/handout-modified/train/1190.png,principalmete,"principalmete
"
data/0_input/handout-modified/test/1191.png,,"la
"
data/0_input/handout-modified/train/1192.png,concededles,
data/0_input/handout-modified/train/1193.png,dexandose,"legcar
"
data/0_input/handout-modified/train/1194.png,gays,"crays
"
data/0_input/handout-modified/test/1195.png,,
data/0_input/handout-modified/train/1196.png,"todos,","todos,
"
data/0_input/handout-modified/train/1197.png,atribuyen,"atribuyen
"
data/0_input/handout-modified/train/1198.png,vuestros,"vuestros
"
data/0_input/handout-modified/train/1199.png,"colgar,","colgar,
"
data/0_input/handout-modified/train/1200.png,ordinario,"ordinario
"
data/0_input/handout-modified/train/1201.png,"tiempos,","tiempos,
"
data/0_input/handout-modified/train/1202.png,ningun,"nieguouon
"
data/0_input/handout-modified/test/1203.png,,"mas
"
data/0_input/handout-modified/test/1204.png,,"grande
"
data/0_input/handout-modified/train/1205.png,casos,
data/0_input/handout-modified/train/1206.png,"truhanes,","trubanes
"
data/0_input/handout-modified/train/1207.png,lo,"lomejo
"
data/0_input/handout-modified/test/1208.png,,"anticinar
"
data/0_input/handout-modified/train/1209.png,ma:,"ma:
"
data/0_input/handout-modified/train/1210.png,"limpio,","limpio,
"
data/0_input/handout-modified/test/1211.png,,
data/0_input/handout-modified/train/1212.png,dominio,"dominio
"
data/0_input/handout-modified/test/1213.png,,
data/0_input/handout-modified/train/1214.png,exercicio,"exercicio
"
data/0_input/handout-modified/test/1215.png,,"comuni
"
data/0_input/handout-modified/train/1216.png,avia,
data/0_input/handout-modified/train/1217.png,Fernan-,"(dcSstlSo
"
data/0_input/handout-modified/train/1218.png,"Persia,","Pertsia,
"
data/0_input/handout-modified/train/1219.png,incentivo,"incentiuo
"
data/0_input/handout-modified/train/1220.png,"Nobles,","Nobles,
"
data/0_input/handout-modified/train/1221.png,"Señora,",
data/0_input/handout-modified/train/1222.png,crian,
data/0_input/handout-modified/train/1223.png,"ta,",
data/0_input/handout-modified/test/1224.png,,
data/0_input/handout-modified/train/1225.png,"amor,",
data/0_input/handout-modified/train/1226.png,la,
data/0_input/handout-modified/train/1227.png,horror,"horro
"
data/0_input/handout-modified/test/1228.png,,
data/0_input/handout-modified/train/1229.png,"partes,","partes
"
data/0_input/handout-modified/train/1230.png,consintays,"consintays
"
data/0_input/handout-modified/test/1231.png,,
data/0_input/handout-modified/train/1232.png,vemos,
data/0_input/handout-modified/train/1233.png,"corazon,","corazon
"
data/0_input/handout-modified/train/1234.png,"escribe,","escrive,
"
data/0_input/handout-modified/test/1235.png,,"todas
"
data/0_input/handout-modified/train/1236.png,tros,
data/0_input/handout-modified/train/1237.png,Señora,"Señora
"
data/0_input/handout-modified/train/1238.png,muchos,"muchos
"
data/0_input/handout-modified/train/1239.png,Iglesia.,
data/0_input/handout-modified/test/1240.png,,
data/0_input/handout-modified/test/1241.png,,
data/0_input/handout-modified/train/1242.png,"veneracion,","sentiendo
"
data/0_input/handout-modified/test/1243.png,,"ocupaciones
"
data/0_input/handout-modified/train/1244.png,diendose,"diendose
"
data/0_input/handout-modified/train/1245.png,Escritura,"Escritura
"
data/0_input/handout-modified/train/1246.png,"obras,","obrzcs
"
data/0_input/handout-modified/train/1247.png,"individuaros,","individuaros
"
data/0_input/handout-modified/train/1248.png,mostruosas,"mostrunosas
"
data/0_input/handout-modified/train/1249.png,generales,"ra
la
"
data/0_input/handout-modified/train/1250.png,pobres,"ai
"
data/0_input/handout-modified/train/1251.png,bus-,
data/0_input/handout-modified/train/1252.png,publico,
data/0_input/handout-modified/train/1253.png,"ira,",
data/0_input/handout-modified/train/1254.png,della,"deila
"
data/0_input/handout-modified/test/1255.png,,"dotandolas
"
data/0_input/handout-modified/test/1256.png,,"illustro
"
data/0_input/handout-modified/train/1257.png,"prudencias,","prudencias
"
data/0_input/handout-modified/test/1258.png,,
data/0_input/handout-modified/test/1259.png,,
data/0_input/handout-modified/train/1260.png,parte,
data/0_input/handout-modified/train/1261.png,menes-,"menes
"
data/0_input/handout-modified/train/1262.png,blo,
data/0_input/handout-modified/train/1263.png,"persona,",
data/0_input/handout-modified/test/1264.png,,
data/0_input/handout-modified/train/1265.png,macion,"macion
"
data/0_input/handout-modified/train/1266.png,colgarle,"colgarle
"
data/0_input/handout-modified/train/1267.png,justicia,"justicia
"
data/0_input/handout-modified/train/1268.png,falta,
data/0_input/handout-modified/test/1269.png,,"vvestro
"
data/0_input/handout-modified/train/1270.png,recibidos,"a
recibidos
"
data/0_input/handout-modified/train/1271.png,entriste-,"entriste-
"
data/0_input/handout-modified/train/1272.png,pidieren,
data/0_input/handout-modified/train/1273.png,"distraerlos,","distraerlos,
"
data/0_input/handout-modified/train/1274.png,"conciencia,","conciencia.
"
data/0_input/handout-modified/train/1275.png,"Numa,",
data/0_input/handout-modified/train/1276.png,ar-,
data/0_input/handout-modified/train/1277.png,aposento,"aco
"
data/0_input/handout-modified/test/1278.png,,
data/0_input/handout-modified/train/1279.png,"tempos,","tempos,
"
data/0_input/handout-modified/train/1280.png,possible,"possibl
"
data/0_input/handout-modified/test/1281.png,,"partes,
"
data/0_input/handout-modified/train/1282.png,"vos,",
data/0_input/handout-modified/train/1283.png,"possible,",
data/0_input/handout-modified/train/1284.png,"Anibal,",
data/0_input/handout-modified/train/1285.png,"Señores,","Señores
"
data/0_input/handout-modified/train/1286.png,glorioso,
data/0_input/handout-modified/test/1287.png,,
data/0_input/handout-modified/train/1288.png,gran,
data/0_input/handout-modified/train/1289.png,(no,
data/0_input/handout-modified/train/1290.png,cortesia,"cortesia
"
data/0_input/handout-modified/test/1291.png,,"dela
"
data/0_input/handout-modified/test/1292.png,,
data/0_input/handout-modified/train/1293.png,tendra,"tendra
"
data/0_input/handout-modified/test/1294.png,,
data/0_input/handout-modified/train/1295.png,virtuosos,
data/0_input/handout-modified/train/1296.png,"animo,","aae,
"
data/0_input/handout-modified/train/1297.png,"guerra,","guerra
"
data/0_input/handout-modified/train/1298.png,ten,"Coeassi
"
data/0_input/handout-modified/train/1299.png,condiciones,"condiciones
"
data/0_input/handout-modified/train/1300.png,En,
data/0_input/handout-modified/test/1301.png,,"fuystes
"
data/0_input/handout-modified/train/1302.png,"cumplieredes,","cumplieredes,
"
data/0_input/handout-modified/test/1303.png,,"sucedio
"
data/0_input/handout-modified/train/1304.png,beneficio,"beneficio
"
data/0_input/handout-modified/test/1305.png,,"Contesdorsove
"
data/0_input/handout-modified/train/1306.png,conservase,
data/0_input/handout-modified/test/1307.png,,
data/0_input/handout-modified/train/1308.png,oyendolos,"oyendolos
"
data/0_input/handout-modified/train/1309.png,ador-,"ador-
"
data/0_input/handout-modified/test/1310.png,,"que
"
data/0_input/handout-modified/test/1311.png,,
data/0_input/handout-modified/train/1312.png,imposible),
data/0_input/handout-modified/train/1313.png,ma,
data/0_input/handout-modified/train/1314.png,hombre,"hombre
"
data/0_input/handout-modified/train/1315.png,naciones,"naciones
"
data/0_input/handout-modified/test/1316.png,,
data/0_input/handout-modified/train/1317.png,dize,
data/0_input/handout-modified/train/1318.png,"turales,","turales
"
data/0_input/handout-modified/test/1319.png,,
data/0_input/handout-modified/train/1320.png,tes,
data/0_input/handout-modified/test/1321.png,,"pareceria
"
data/0_input/handout-modified/train/1322.png,Leon,"Leon
"
data/0_input/handout-modified/test/1323.png,,
data/0_input/handout-modified/train/1324.png,queda,"ueda
"
data/0_input/handout-modified/test/1325.png,,
data/0_input/handout-modified/train/1326.png,lla,
data/0_input/handout-modified/test/1327.png,,"sca
"
data/0_input/handout-modified/train/1328.png,zelo,"zelo
"
data/0_input/handout-modified/train/1329.png,mi,"CeEéctlt-s
"
data/0_input/handout-modified/test/1330.png,,
data/0_input/handout-modified/test/1331.png,,"escoiendo-
"
data/0_input/handout-modified/train/1332.png,assistio,"sistio
"
data/0_input/handout-modified/train/1333.png,.png,"cors
"
data/0_input/handout-modified/test/1334.png,,
data/0_input/handout-modified/test/1335.png,,"q
"
data/0_input/handout-modified/train/1336.png,hizo,"CHairz,
"
data/0_input/handout-modified/train/1337.png,"vida,",
data/0_input/handout-modified/train/1338.png,exerci-,"exerci-
"
data/0_input/handout-modified/train/1339.png,Iglesias,"i glesias
"
data/0_input/handout-modified/train/1340.png,"lares,","lares.
"
data/0_input/handout-modified/test/1341.png,,
data/0_input/handout-modified/train/1342.png,promete,"prometoe
"
data/0_input/handout-modified/test/1343.png,,
data/0_input/handout-modified/test/1344.png,,"gran
"
data/0_input/handout-modified/train/1345.png,menos),
data/0_input/handout-modified/test/1346.png,,
data/0_input/handout-modified/test/1347.png,,
data/0_input/handout-modified/test/1348.png,,
data/0_input/handout-modified/train/1349.png,"aprovechar,","aprovechar
"
data/0_input/handout-modified/train/1350.png,Sacerdote,"asos
"
data/0_input/handout-modified/test/1351.png,,"buscar
"
data/0_input/handout-modified/test/1352.png,,
data/0_input/handout-modified/test/1353.png,,
data/0_input/handout-modified/train/1354.png,"Religiosos,","Religiosos,
"
data/0_input/handout-modified/train/1355.png,otras,
data/0_input/handout-modified/train/1356.png,capaz,"eapaz
"
data/0_input/handout-modified/train/1357.png,delan-,"delar-
"
data/0_input/handout-modified/train/1358.png,"dolores,","dolores,
"
data/0_input/handout-modified/test/1359.png,,
data/0_input/handout-modified/test/1360.png,,"hagays
"
data/0_input/handout-modified/train/1361.png,mucho,"muchoa
"
data/0_input/handout-modified/train/1362.png,añadire,"añadire
"
data/0_input/handout-modified/train/1363.png,pio,
data/0_input/handout-modified/train/1364.png,vendiciendo,"vendiciendo
"
data/0_input/handout-modified/train/1365.png,faltar,"faltar
"
data/0_input/handout-modified/test/1366.png,,"cosas
"
data/0_input/handout-modified/test/1367.png,,
data/0_input/handout-modified/test/1368.png,,
data/0_input/handout-modified/train/1369.png,"muerte,","muerte,
"
data/0_input/handout-modified/train/1370.png,tratarlos,"tratarlos
"
data/0_input/handout-modified/test/1371.png,,"qt
"
data/0_input/handout-modified/train/1372.png,tre,
data/0_input/handout-modified/train/1373.png,"amigos,","anigos
"
data/0_input/handout-modified/train/1374.png,animo,"adimo
"
data/0_input/handout-modified/train/1375.png,Considerad,"Considerad
"
data/0_input/handout-modified/train/1376.png,cortesias,"cortesias
"
data/0_input/handout-modified/train/1377.png,solo,
data/0_input/handout-modified/test/1378.png,,"grandes
"
data/0_input/handout-modified/train/1379.png,pagan,
data/0_input/handout-modified/test/1380.png,,"algunos.
"
data/0_input/handout-modified/train/1381.png,cuya,"cuya
"
data/0_input/handout-modified/test/1382.png,,"todas
"
data/0_input/handout-modified/test/1383.png,,"diessen
"
data/0_input/handout-modified/train/1384.png,Sacramento:,"Sacrameto:)
"
data/0_input/handout-modified/train/1385.png,"Platon,",
data/0_input/handout-modified/test/1386.png,,"cier-
"
data/0_input/handout-modified/train/1387.png,Mas,
data/0_input/handout-modified/test/1388.png,,
data/0_input/handout-modified/train/1389.png,asistid,"asistid
"
data/0_input/handout-modified/train/1390.png,ces,"ccuess
"
data/0_input/handout-modified/test/1391.png,,
data/0_input/handout-modified/train/1392.png,"verdades,","verdades
"
data/0_input/handout-modified/train/1393.png,"parte,","narte
"
data/0_input/handout-modified/train/1394.png,qualquiera,"qualquiera
"
data/0_input/handout-modified/train/1395.png,paga,
data/0_input/handout-modified/train/1396.png,selas,
data/0_input/handout-modified/test/1397.png,,"generosa,
"
data/0_input/handout-modified/test/1398.png,,
data/0_input/handout-modified/train/1399.png,gunos,"a aisos,
"
data/0_input/handout-modified/test/1400.png,,
data/0_input/handout-modified/test/1401.png,,"Altrologos,
"
data/0_input/handout-modified/train/1402.png,quadraredes,"quadraredes
"
data/0_input/handout-modified/train/1403.png,rico,"rico
"
data/0_input/handout-modified/test/1404.png,,"ateys
"
data/0_input/handout-modified/test/1405.png,,"eioso
juse
"
data/0_input/handout-modified/test/1406.png,,
data/0_input/handout-modified/train/1407.png,según,"aca>xSno)s
"
data/0_input/handout-modified/train/1408.png,"desestimandose,","con::
"
data/0_input/handout-modified/test/1409.png,,
data/0_input/handout-modified/train/1410.png,conozcays,
data/0_input/handout-modified/test/1411.png,,
data/0_input/handout-modified/train/1412.png,"Nobleza,","Nobleza
"
data/0_input/handout-modified/test/1413.png,,"quantas
"
data/0_input/handout-modified/train/1414.png,juzgado),
data/0_input/handout-modified/train/1415.png,brindis,"brindis
"
data/0_input/handout-modified/train/1416.png,"Madre,","Madre
"
data/0_input/handout-modified/train/1417.png,cosas,"cosas
"
data/0_input/handout-modified/test/1418.png,,
data/0_input/handout-modified/test/1419.png,,"sino
"
data/0_input/handout-modified/train/1420.png,vos,"vex""nssrti
"
data/0_input/handout-modified/train/1421.png,"mismos,","h
"
data/0_input/handout-modified/train/1422.png,permitiendo,"permitendo
"
data/0_input/handout-modified/train/1423.png,varias,"varias
"
data/0_input/handout-modified/test/1424.png,,
data/0_input/handout-modified/test/1425.png,,
data/0_input/handout-modified/train/1426.png,exemplo),"exemo
"
data/0_input/handout-modified/train/1427.png,princi,"princi-
"
data/0_input/handout-modified/test/1428.png,,"procurad
"
data/0_input/handout-modified/train/1429.png,consistiendo,"consistiendo
"
data/0_input/handout-modified/test/1430.png,,"mas
"
data/0_input/handout-modified/test/1431.png,,"cos
"
data/0_input/handout-modified/test/1432.png,,"Penviredociales,
"
data/0_input/handout-modified/train/1433.png,qualidad,"qualidad
"
data/0_input/handout-modified/test/1434.png,,"negocios
"
data/0_input/handout-modified/train/1435.png,pu-,
data/0_input/handout-modified/train/1436.png,nas.,
data/0_input/handout-modified/test/1437.png,,
data/0_input/handout-modified/train/1438.png,nietos,"DiStos
"
data/0_input/handout-modified/test/1439.png,,
data/0_input/handout-modified/train/1440.png,"virtud,","virtud
"
data/0_input/handout-modified/train/1441.png,"todo,","todo,
"
data/0_input/handout-modified/train/1442.png,Real),
data/0_input/handout-modified/test/1443.png,,"Seao
"
data/0_input/handout-modified/train/1444.png,"Quinto,","Quinto,
"
data/0_input/handout-modified/train/1445.png,"sente,","sente
"
data/0_input/handout-modified/train/1446.png,"dos,","dos,
"
data/0_input/handout-modified/test/1447.png,,
data/0_input/handout-modified/train/1448.png,"sombrero,","embrero,
"
data/0_input/handout-modified/test/1449.png,,
data/0_input/handout-modified/train/1450.png,"venereys,","e
venereys,ime
"
data/0_input/handout-modified/test/1451.png,,
data/0_input/handout-modified/train/1452.png,excede,"excede
"
data/0_input/handout-modified/test/1453.png,,"metiendos,
"
data/0_input/handout-modified/train/1454.png,mable,
data/0_input/handout-modified/train/1455.png,grangear,"grangea
"
data/0_input/handout-modified/train/1456.png,provecho,"provecho
"
data/0_input/handout-modified/train/1457.png,crio,
data/0_input/handout-modified/train/1458.png,"este,","cite,
"
data/0_input/handout-modified/test/1459.png,,"pava
"
data/0_input/handout-modified/train/1460.png,alo-,
data/0_input/handout-modified/train/1461.png,raron,"rarono
"
data/0_input/handout-modified/train/1462.png,Virtudes,"Virtudes
"
data/0_input/handout-modified/train/1463.png,fuesse,
data/0_input/handout-modified/train/1464.png,hazerse,"hazerse
"
data/0_input/handout-modified/test/1465.png,,"congoja
"
data/0_input/handout-modified/train/1466.png,dellos,
data/0_input/handout-modified/test/1467.png,,"quando
"
data/0_input/handout-modified/test/1468.png,,"pues
"
data/0_input/handout-modified/train/1469.png,Misterio,"Misterio
"
data/0_input/handout-modified/train/1470.png,digno.,
data/0_input/handout-modified/train/1471.png,averos,
data/0_input/handout-modified/test/1472.png,,"cenfeslaros
"
data/0_input/handout-modified/train/1473.png,queden,
data/0_input/handout-modified/test/1474.png,,"Amad
"
data/0_input/handout-modified/test/1475.png,,"doselosicostur
"
data/0_input/handout-modified/train/1476.png,entrar,
data/0_input/handout-modified/test/1477.png,,
data/0_input/handout-modified/test/1478.png,,"querien-
"
data/0_input/handout-modified/train/1479.png,pre-,"traerle
"
data/0_input/handout-modified/test/1480.png,,"haze
"
data/0_input/handout-modified/test/1481.png,,"qt
"
data/0_input/handout-modified/train/1482.png,"Eclesiastico,","Eclesiastico,
"
data/0_input/handout-modified/train/1483.png,(con,"n(eoa
"
data/0_input/handout-modified/train/1484.png,presas,"presas
"
data/0_input/handout-modified/train/1485.png,(saliendo,"saliendo
"
data/0_input/handout-modified/test/1486.png,,"botas
"
data/0_input/handout-modified/train/1487.png,nunca,"nunca
"
data/0_input/handout-modified/train/1488.png,feliz,
data/0_input/handout-modified/train/1489.png,admitiendo,"admitiendo
"
data/0_input/handout-modified/train/1490.png,nace,
data/0_input/handout-modified/test/1491.png,,"dispuesto
"
data/0_input/handout-modified/train/1492.png,dexo,"deesx
"
data/0_input/handout-modified/train/1493.png,año,
data/0_input/handout-modified/train/1494.png,yo,
data/0_input/handout-modified/train/1495.png,Casa,"Imperia
"
data/0_input/handout-modified/train/1496.png,hom-,
data/0_input/handout-modified/train/1497.png,"mo,","a,
"
data/0_input/handout-modified/test/1498.png,,"gaeaoo
aearacan,
"
data/0_input/handout-modified/train/1499.png,tega,
data/0_input/handout-modified/train/1500.png,artilleria,"artilleria
"
data/0_input/handout-modified/test/1501.png,,
data/0_input/handout-modified/train/1502.png,Socra-,"Socra-
"
data/0_input/handout-modified/test/1503.png,,
data/0_input/handout-modified/test/1504.png,,"tatorio
"
data/0_input/handout-modified/test/1505.png,,"eftando
"
data/0_input/handout-modified/train/1506.png,Religioso,"Religioso
"
data/0_input/handout-modified/test/1507.png,,
data/0_input/handout-modified/test/1508.png,,"perde
"
data/0_input/handout-modified/test/1509.png,,
data/0_input/handout-modified/test/1510.png,,
data/0_input/handout-modified/train/1511.png,"festasse,","a -
Festade-
"
data/0_input/handout-modified/train/1512.png,estos,"esto,
"
data/0_input/handout-modified/test/1513.png,,
data/0_input/handout-modified/train/1514.png,"creed,","creed
"
data/0_input/handout-modified/train/1515.png,sintieron,"sintieron
"
data/0_input/handout-modified/train/1516.png,bienes,"bieses
"
data/0_input/handout-modified/test/1517.png,,
data/0_input/handout-modified/train/1518.png,obligacion,"obligacion
"
data/0_input/handout-modified/train/1519.png,"tal,",
data/0_input/handout-modified/train/1520.png,alegría,"alegria
"
data/0_input/handout-modified/test/1521.png,,
data/0_input/handout-modified/train/1522.png,elos,"vasallos
"
data/0_input/handout-modified/train/1523.png,añaden,"añaden
"
data/0_input/handout-modified/train/1524.png,llega,
data/0_input/handout-modified/test/1525.png,,
data/0_input/handout-modified/test/1526.png,,"tomad
"
data/0_input/handout-modified/test/1527.png,,
data/0_input/handout-modified/train/1528.png,debe,"deve
"
data/0_input/handout-modified/train/1529.png,"Religioso,","cponmon
"
data/0_input/handout-modified/train/1530.png,sepa,"oera
"
data/0_input/handout-modified/train/1531.png,Arte,
data/0_input/handout-modified/test/1532.png,,
data/0_input/handout-modified/train/1533.png,calamidades,"calamidades
"
data/0_input/handout-modified/test/1534.png,,"pidiere
"
data/0_input/handout-modified/train/1535.png,"Luys,","Rosyss
"
data/0_input/handout-modified/train/1536.png,"Christiano,",
data/0_input/handout-modified/train/1537.png,"vasallos,","vasal los,
"
data/0_input/handout-modified/train/1538.png,sirve,"ftirve
"
data/0_input/handout-modified/test/1539.png,,"endtera
"
data/0_input/handout-modified/test/1540.png,,"huviera
"
data/0_input/handout-modified/train/1541.png,dres,"drees
"
data/0_input/handout-modified/train/1542.png,"maliciosos,","maliciosos
"
data/0_input/handout-modified/test/1543.png,,
data/0_input/handout-modified/test/1544.png,,"determinado
"
data/0_input/handout-modified/train/1545.png,"Agustin,","Agustin,
"
data/0_input/handout-modified/train/1546.png,conformidad,"conformidad
"
data/0_input/handout-modified/test/1547.png,,"estas
"
data/0_input/handout-modified/test/1548.png,,
data/0_input/handout-modified/train/1549.png,conocido,"conocido
"
data/0_input/handout-modified/train/1550.png,materia,"materia
"
data/0_input/handout-modified/train/1551.png,DEDICATORIA,
data/0_input/handout-modified/train/1552.png,patente,"patente
"
data/0_input/handout-modified/train/1553.png,mismas,"mismas
"
data/0_input/handout-modified/test/1554.png,,
data/0_input/handout-modified/test/1555.png,,
data/0_input/handout-modified/train/1556.png,Doctores,"Dotores
"
data/0_input/handout-modified/train/1557.png,Morales,"Peraudeo-
"
data/0_input/handout-modified/test/1558.png,,
data/0_input/handout-modified/train/1559.png,he,
data/0_input/handout-modified/train/1560.png,imitando,
data/0_input/handout-modified/test/1561.png,,"cerdotes
"
data/0_input/handout-modified/train/1562.png,reser-,"reser-
"
data/0_input/handout-modified/test/1563.png,,
data/0_input/handout-modified/test/1564.png,,"vida
"
data/0_input/handout-modified/test/1565.png,,
data/0_input/handout-modified/train/1566.png,nadie,"odescola.
"
data/0_input/handout-modified/test/1567.png,,
data/0_input/handout-modified/test/1568.png,,
data/0_input/handout-modified/test/1569.png,,"miuchos.
"
data/0_input/handout-modified/test/1570.png,,
data/0_input/handout-modified/test/1571.png,,"Cirilo,
"
data/0_input/handout-modified/train/1572.png,cion,"ccion
"
data/0_input/handout-modified/test/1573.png,,"auestra
"
data/0_input/handout-modified/train/1574.png,escribe,"escrive
"
data/0_input/handout-modified/train/1575.png,llamado,"llamado
"
data/0_input/handout-modified/test/1576.png,,"negocios
"
data/0_input/handout-modified/train/1577.png,(y,
data/0_input/handout-modified/train/1578.png,porque,"Pporgs
"
data/0_input/handout-modified/train/1579.png,Alonso,"Alonio
"
data/0_input/handout-modified/train/1580.png,chia,
data/0_input/handout-modified/train/1581.png,devo-,"devo-
"
data/0_input/handout-modified/train/1582.png,usan,"rvian
"
data/0_input/handout-modified/test/1583.png,,"sirs
"
data/0_input/handout-modified/train/1584.png,usar,
data/0_input/handout-modified/test/1585.png,,"(ao
"
data/0_input/handout-modified/test/1586.png,,"semblante
"
data/0_input/handout-modified/test/1587.png,,
data/0_input/handout-modified/train/1588.png,justamete,"Rtrie
"
data/0_input/handout-modified/test/1589.png,,"sentinien,
"
data/0_input/handout-modified/test/1590.png,,
data/0_input/handout-modified/test/1591.png,,
data/0_input/handout-modified/train/1592.png,mercedes,"mercedes
"
data/0_input/handout-modified/test/1593.png,,"heredado
"
data/0_input/handout-modified/train/1594.png,concedera,
